BD14/AEEF,RSSI
1411802653797,-68
1411802653824,-68
1411802654127,-73
1411802654154,-73
1411802655315,-77
1411802655350,-77
1411802655597,-76
1411802655721,-76
1411802656260,-76
1411802656289,-76
1411802656609,-77
1411802656640,-77
1411802657372,-79
1411802657406,-79
1411802657674,-77
1411802657759,-77
1411802658380,-79
1411802658410,-79
1411802658757,-74
1411802658792,-74
1411802659088,-77
1411802659319,-77
1411802659512,-74
1411802659532,-74
1411802659833,-77
1411802659873,-77
1411802660538,-76
1411802660559,-76
1411802660891,-76
1411802660921,-76
1411802661224,-79
1411802661247,-79
1411802661612,-78
1411802661648,-78
1411802662985,-75
1411802663011,-75
1411802663345,-75
1411802663382,-75
1411802663706,-74
1411802663728,-74
1411802664527,-74
1411802664771,-75
1411802664913,-75
1411802665114,-81
1411802665137,-81
1411802665476,-80
1411802665501,-80
1411802665831,-75
1411802665876,-75
1411802666543,-76
1411802666567,-76
1411802667018,-76
1411802667044,-76
1411802667248,-81
1411802667272,-81
1411802667586,-77
1411802667619,-77
1411802669033,-80
1411802669065,-80
1411802669771,-75
1411802669807,-75
1411802670194,-76
1411802670220,-76
1411802670853,-76
1411802670893,-76
1411802671152,-79
1411802671243,-79
1411802671593,-75
1411802671618,-75
1411802671874,-77
1411802671902,-77
1411802672245,-76
1411802672270,-76
1411802672554,-76
1411802672573,-76
1411802672897,-74
1411802672929,-74
1411802673363,-76
1411802673430,-76
1411802673601,-80
1411802673637,-80
1411802674360,-75
1411802674749,-79
1411802674777,-79
1411802675065,-80
1411802675089,-80
1411802675398,-79
1411802675420,-79
1411802675845,-75
1411802675866,-75
1411802676131,-78
1411802676169,-78
1411802676445,-80
1411802676507,-80
1411802676785,-76
1411802676809,-76
1411802677522,-75
1411802677859,-80
1411802677879,-80
1411802678333,-80
1411802678354,-80
1411802678638,-76
1411802678672,-76
1411802678930,-75
1411802678961,-75
1411802679285,-71
1411802679316,-71
1411802679688,-75
1411802679724,-75
1411802680730,-74
1411802681496,-77
1411802681568,-77
1411802682214,-74
1411802682549,-77
1411802682580,-77
1411802682836,-76
1411802682994,-76
1411802684276,-76
1411802684640,-79
1411802684673,-79
1411802684989,-76
1411802685008,-76
1411802685744,-75
1411802685769,-75
1411802686072,-75
1411802686103,-75
1411802686396,-81
1411802686466,-81
1411802686774,-77
1411802686797,-77
1411802687163,-75
1411802687194,-75
1411802687479,-79
1411802687669,-79
1411802688167,-74
1411802688200,-74
1411802688574,-76
1411802688605,-76
1411802688958,-75
1411802688980,-75
1411802689586,-79
1411802689628,-79
1411802689941,-75
1411802690022,-75
1411802690397,-80
1411802690415,-80
1411802690680,-75
1411802690705,-75
1411802691049,-75
1411802691082,-75
1411802691362,-75
1411802691383,-75
1411802691777,-79
1411802692144,-80
1411802692172,-80
1411802692849,-76
1411802692887,-76
1411802693184,-76
1411802693205,-76
1411802693582,-76
1411802693611,-76
1411802694563,-75
1411802694603,-75
1411802695331,-81
1411802695404,-81
1411802695637,-75
1411802695665,-75
1411802696042,-75
1411802696074,-75
1411802696401,-79
1411802696424,-79
1411802696755,-74
1411802696786,-74
1411802697134,-79
1411802697166,-79
1411802697783,-80
1411802697812,-80
1411802698516,-80
1411802698551,-80
1411802698909,-76
1411802698941,-76
1411802699566,-80
1411802699589,-80
1411802700277,-75
1411802700315,-75
1411802700966,-80
1411802700998,-80
1411802701335,-76
1411802701386,-76
1411802701673,-76
1411802701716,-76
1411802702396,-76
1411802702423,-76
1411802702764,-75
1411802702784,-75
1411802703135,-79
1411802703156,-79
1411802703444,-80
1411802703481,-80
1411802703810,-75
1411802703846,-75
1411802704492,-74
1411802704528,-74
1411802705379,-75
1411802705401,-75
1411802705622,-80
1411802706033,-79
1411802706058,-79
1411802706322,-78
1411802706353,-78
1411802707743,-73
1411802707870,-73
1411802708836,-80
1411802708858,-80
1411802709141,-75
1411802709176,-75
1411802709492,-80
1411802709555,-80
1411802710196,-80
1411802711599,-76
1411802712654,-78
1411802712676,-78
1411802713356,-75
1411802713389,-75
1411802713753,-77
1411802714067,-75
1411802714091,-75
1411802714422,-75
1411802714460,-75
1411802714789,-80
1411802714828,-80
1411802715506,-76
1411802715538,-76
1411802716199,-75
1411802716221,-75
1411802716904,-80
1411802716966,-80
1411802717653,-74
1411802717680,-74
1411802718030,-76
1411802718058,-76
1411802718315,-74
1411802718340,-74
1411802718664,-75
1411802718690,-75
1411802719385,-79
1411802719427,-79
1411802719720,-77
1411802719741,-77
1411802720082,-80
1411802720122,-80
1411802720427,-78
1411802720450,-78
1411802721492,-80
1411802721521,-80
1411802721849,-75
1411802721899,-75
1411802723700,-78
1411802723721,-78
1411802723962,-80
1411802723986,-80
1411802724312,-76
1411802724343,-76
1411802725389,-77
1411802725434,-77
1411802726108,-80
1411802726129,-80
1411802726445,-79
1411802726479,-79
1411802726814,-78
1411802726855,-78
1411802727162,-77
1411802727186,-77
1411802727874,-76
1411802727906,-76
1411802728237,-75
1411802728277,-75
1411802728578,-77
1411802728602,-77
1411802729990,-76
1411802730021,-76
1411802730349,-77
1411802730382,-77
1411802731101,-80
1411802731139,-80
1411802731419,-79
1411802731451,-79
1411802732124,-77
1411802732160,-77
1411802732471,-76
1411802732496,-76
1411802732828,-74
1411802732879,-74
1411802733457,-80
1411802733490,-80
1411802733889,-80
1411802733929,-80
1411802734257,-77
1411802734308,-77
1411802736061,-81
1411802736083,-81
1411802736384,-76
1411802736430,-76
1411802736738,-76
1411802736774,-76
1411802737442,-76
1411802737471,-76
1411802737841,-79
1411802737877,-79
1411802738539,-77
1411802738584,-77
1411802738864,-75
1411802738898,-75
1411802739224,-74
1411802739273,-74
1411802739925,-74
1411802739950,-74
1411802741032,-75
1411802741084,-75
1411802741351,-76
1411802741389,-76
1411802743133,-79
1411802743169,-79
1411802744193,-77
1411802744544,-75
1411802744566,-75
1411802744911,-77
1411802744951,-77
1411802745267,-82
1411802745359,-82
1411802745625,-76
1411802745658,-76
1411802746089,-83
1411802746119,-83
1411802746328,-74
1411802746355,-74
1411802747049,-76
1411802747074,-76
1411802747763,-82
1411802747795,-82
1411802748479,-75
1411802748518,-75
1411802748952,-75
1411802748981,-75
1411802749903,-75
1411802750592,-74
1411802750626,-74
1411802750946,-74
1411802750980,-74
1411802751298,-81
1411802751321,-81
1411802752721,-75
1411802752760,-75
1411802753090,-83
1411802753122,-83
1411802753439,-75
1411802753475,-75
1411802754140,-75
1411802754173,-75
1411802754847,-77
1411802754878,-77
1411802755923,-75
1411802756258,-74
1411802756300,-74
1411802757321,-71
1411802757346,-71
1411802757682,-75
1411802757719,-75
1411802758066,-75
1411802758098,-75
1411802758404,-77
1411802758440,-77
1411802759108,-76
1411802759140,-76
1411802759457,-74
1411802759545,-74
1411802761648,-79
1411802761667,-79
1411802761949,-80
1411802761974,-80
1411802762319,-79
1411802762369,-79
1411802763375,-79
1411802763734,-81
1411802764097,-77
1411802764437,-74
1411802764461,-74
1411802764789,-79
1411802764820,-79
1411802765149,-77
1411802765182,-77
1411802766219,-73
1411802766250,-73
1411802767276,-74
1411802767302,-74
1411802767624,-74
1411802767646,-74
1411802768401,-77
1411802768433,-77
1411802768903,-79
1411802768928,-79
1411802769457,-79
1411802769768,-74
1411802769792,-74
1411802771191,-74
1411802771233,-74
1411802771678,-74
1411802771716,-74
1411802771945,-79
1411802771965,-79
1411802772256,-73
1411802772343,-73
1411802772609,-73
1411802772636,-73
1411802773671,-76
1411802773703,-76
1411802774018,-79
1411802774050,-79
1411802775013,-75
1411802775038,-75
1411802775431,-77
1411802775454,-77
1411802776844,-74
1411802776873,-74
1411802777197,-77
1411802777235,-77
1411802780096,-73
1411802780125,-73
1411802780392,-74
1411802780416,-74
1411802780748,-73
1411802780767,-73
1411802781164,-74
1411802781247,-74
1411802781467,-77
1411802781500,-77
1411802781843,-73
1411802781879,-73
1411802782217,-77
1411802782241,-77
1411802782553,-79
1411802782588,-79
1411802782882,-79
1411802782916,-79
1411802783233,-76
1411802783258,-76
1411802784393,-77
1411802784413,-77
1411802785008,-74
1411802785053,-74
1411802785409,-76
1411802785437,-76
1411802785705,-79
1411802785746,-79
1411802786045,-74
1411802786070,-74
1411802786402,-77
1411802786444,-77
1411802787212,-75
1411802787237,-75
1411802787476,-79
1411802787494,-79
1411802788198,-80
1411802788217,-80
1411802788517,-75
1411802788536,-75
1411802788885,-73
1411802788927,-73
1411802790028,-78
1411802790052,-78
1411802791743,-77
1411802792909,-78
1411802792928,-78
1411802793175,-77
1411802793217,-77
1411802793606,-73
1411802793876,-77
1411802793899,-77
1411802794246,-76
1411802794278,-76
1411802794648,-72
1411802794676,-72
1411802794936,-72
1411802794984,-72
1411802795999,-77
1411802796108,-77
1411802796422,-76
1411802796451,-76
1411802796710,-78
1411802796737,-78
1411802797118,-78
1411802797154,-78
1411802797422,-77
1411802797451,-77
1411802797874,-73
1411802797901,-73
1411802799198,-74
1411802799218,-74
1411802799604,-73
1411802799634,-73
1411802799901,-74
1411802799946,-74
1411802800265,-78
1411802800311,-78
1411802801008,-79
1411802801035,-79
1411802801326,-78
1411802801377,-78
1411802801693,-79
1411802801738,-79
1411802802747,-74
1411802803110,-76
1411802803153,-76
1411802803802,-73
1411802803825,-73
1411802804526,-73
1411802804566,-73
1411802806012,-82
1411802806032,-82
1411802806285,-79
1411802806323,-79
1411802806638,-78
1411802806660,-78
1411802807716,-77
1411802807752,-77
1411802808061,-75
1411802808090,-75
1411802808575,-79
1411802808599,-79
1411802808813,-74
1411802808837,-74
1411802809125,-75
1411802809176,-75
1411802809829,-74
1411802809866,-74
1411802811007,-79
1411802811034,-79
1411802811234,-74
1411802811272,-74
1411802811624,-79
1411802811648,-79
1411802811948,-78
1411802811989,-78
1411802812303,-79
1411802812349,-79
1411802812653,-74
1411802812737,-74
1411802813355,-76
1411802813380,-76
1411802814062,-72
1411802814084,-72
1411802814418,-74
1411802814457,-74
1411802814780,-75
1411802814821,-75
1411802815148,-76
1411802815169,-76
1411802815540,-79
1411802815561,-79
1411802815846,-72
1411802815885,-72
1411802816554,-82
1411802816590,-82
1411802816908,-79
1411802816950,-79
1411802817622,-84
1411802817647,-84
1411802819035,-76
1411802819067,-76
1411802819753,-76
1411802819786,-76
1411802820115,-77
1411802820149,-77
