F021/9E93,RSSI
1411802672011,-72
1411802672440,-68
1411802672458,-68
1411802672696,-76
1411802672727,-76
1411802673057,-72
1411802673089,-72
1411802673454,-69
1411802673473,-69
1411802673759,-68
1411802673802,-68
1411802674114,-77
1411802674146,-77
1411802674477,-72
1411802674525,-72
1411802674864,-68
1411802675171,-76
1411802675194,-76
1411802675526,-72
1411802675705,-72
1411802676627,-68
1411802676683,-68
1411802676974,-68
1411802677018,-68
1411802677320,-68
1411802677411,-68
1411802677684,-72
1411802677713,-72
1411802678024,-76
1411802678056,-76
1411802678426,-68
1411802678457,-68
1411802678751,-76
1411802678780,-76
1411802679086,-72
1411802679119,-72
1411802679445,-72
1411802679478,-72
1411802679832,-68
1411802679865,-68
1411802680597,-72
1411802680617,-72
1411802680853,-72
1411802680878,-72
1411802681618,-72
1411802681656,-72
1411802681921,-77
1411802681964,-77
1411802682307,-68
1411802682684,-72
1411802682716,-72
1411802683077,-72
1411802683101,-72
1411802683341,-68
1411802683369,-68
1411802683689,-67
1411802683715,-67
1411802684059,-76
1411802684086,-76
1411802684402,-72
1411802684446,-72
1411802684759,-76
1411802684806,-76
1411802685111,-72
1411802685158,-72
1411802685830,-68
1411802685853,-68
1411802686178,-76
1411802686210,-76
1411802686541,-72
1411802686561,-72
1411802686883,-68
1411802686907,-68
1411802687295,-76
1411802687329,-76
1411802687688,-68
1411802687713,-68
1411802688310,-72
1411802688341,-72
1411802689050,-72
1411802689076,-72
1411802689357,-68
1411802689388,-68
1411802689738,-76
1411802689773,-76
1411802690239,-72
1411802690265,-72
1411802690784,-68
1411802690809,-68
1411802691242,-68
1411802691269,-68
1411802691477,-68
1411802691506,-68
1411802691852,-76
1411802692351,-72
1411802692533,-72
1411802692565,-72
1411802692923,-76
1411802692954,-76
1411802693276,-75
1411802693297,-75
1411802694712,-72
1411802694747,-72
1411802695003,-72
1411802695051,-72
1411802695468,-76
1411802695491,-76
1411802695711,-76
1411802695742,-76
1411802696184,-76
1411802696218,-76
1411802697269,-72
1411802697388,-72
1411802697904,-73
1411802697932,-73
1411802698649,-72
1411802698685,-72
1411802699784,-71
1411802699808,-71
1411802699971,-72
1411802700018,-72
1411802700417,-77
1411802700449,-77
1411802700724,-68
1411802700755,-68
1411802701411,-72
1411802701438,-72
1411802701837,-68
1411802701876,-68
1411802702192,-68
1411802702222,-68
1411802702854,-78
1411802702876,-78
1411802703948,-68
1411802703979,-68
1411802704935,-68
1411802704969,-68
1411802705422,-76
1411802705442,-76
1411802706081,-68
1411802706107,-68
1411802706379,-68
1411802706409,-68
1411802706705,-72
1411802706753,-72
1411802707106,-76
1411802707134,-76
1411802707476,-68
1411802707499,-68
1411802707890,-72
1411802707912,-72
1411802708105,-76
1411802708130,-76
1411802708497,-72
1411802708540,-72
1411802708879,-68
1411802708900,-68
1411802709587,-69
1411802709619,-69
1411802709894,-76
1411802709935,-76
1411802710343,-72
1411802710368,-72
1411802710586,-76
1411802710609,-76
1411802710955,-68
1411802710989,-68
1411802711328,-77
1411802711424,-77
1411802711651,-68
1411802711680,-68
1411802712752,-68
1411802712777,-68
1411802713080,-68
1411802713116,-68
1411802713500,-77
1411802713533,-77
1411802713956,-71
1411802714175,-76
1411802714197,-76
1411802714491,-76
1411802714527,-76
1411802715014,-72
1411802715047,-72
1411802715246,-76
1411802715278,-76
1411802715639,-70
1411802715669,-70
1411802715933,-72
1411802715975,-72
1411802716626,-76
1411802716662,-76
1411802717340,-72
1411802717398,-72
1411802718427,-72
1411802718454,-72
1411802718898,-68
1411802718923,-68
1411802719460,-76
1411802719485,-76
1411802719813,-71
1411802719841,-71
1411802720247,-68
1411802720281,-68
1411802720524,-75
1411802720554,-75
1411802721021,-71
1411802721058,-71
1411802721594,-76
1411802721629,-76
1411802722016,-68
1411802722055,-68
1411802722361,-76
1411802722383,-76
1411802722983,-72
1411802723012,-72
1411802723378,-72
1411802723625,-72
1411802723787,-76
1411802723810,-76
1411802724070,-68
1411802724090,-68
1411802724426,-68
1411802724452,-68
1411802724835,-68
1411802724874,-68
1411802725580,-76
1411802725625,-76
1411802725962,-76
1411802725993,-76
1411802726194,-75
1411802726218,-75
1411802726579,-72
1411802726617,-72
1411802726930,-72
1411802726960,-72
1411802727289,-68
1411802727324,-68
1411802728695,-68
1411802728732,-68
1411802729104,-76
1411802729129,-76
1411802729384,-77
1411802729415,-77
1411802730102,-75
1411802730165,-75
1411802730522,-72
1411802730544,-72
1411802730820,-72
1411802730969,-72
1411802731554,-77
1411802731584,-77
1411802732245,-72
1411802732267,-72
1411802733013,-72
1411802733110,-72
1411802733666,-71
1411802733684,-71
1411802735440,-72
1411802735465,-72
1411802735836,-72
1411802735988,-72
1411802736530,-76
1411802736563,-76
1411802736881,-68
1411802736914,-68
1411802737213,-72
1411802737235,-72
1411802737986,-77
1411802738038,-77
1411802738278,-68
1411802738311,-68
1411802739007,-72
1411802739039,-72
1411802739378,-72
1411802739404,-72
1411802739699,-68
1411802739748,-68
1411802740049,-68
1411802740083,-68
1411802740403,-68
1411802740442,-68
1411802740761,-76
1411802740919,-76
1411802741467,-72
1411802741510,-72
1411802741823,-72
1411802741858,-72
1411802742170,-69
1411802742202,-69
1411802742890,-72
1411802742926,-72
1411802743359,-76
1411802743382,-76
1411802743589,-76
1411802743620,-76
1411802743959,-76
1411802743989,-76
1411802744297,-72
1411802744317,-72
1411802745016,-69
1411802745034,-69
1411802745743,-69
1411802745777,-69
1411802746151,-72
1411802746175,-72
1411802746432,-77
1411802746555,-77
1411802746800,-72
1411802746826,-72
1411802747154,-67
1411802747178,-67
1411802747509,-68
1411802747561,-68
1411802747879,-72
1411802747913,-72
1411802748289,-77
1411802748321,-77
1411802749085,-68
1411802749104,-68
1411802749326,-68
1411802749354,-68
1411802749646,-76
1411802749682,-76
1411802750049,-72
1411802750087,-72
1411802750413,-76
1411802750447,-76
1411802750788,-68
1411802751051,-68
1411802751075,-68
1411802751402,-72
1411802751433,-72
1411802751773,-72
1411802751819,-72
1411802752111,-69
1411802752157,-69
1411802752462,-68
1411802752485,-68
1411802752863,-77
1411802752895,-77
1411802753622,-76
1411802753655,-76
1411802753885,-77
1411802753911,-77
1411802754254,-69
1411802754275,-69
1411802754613,-72
1411802754649,-72
1411802755019,-69
1411802755044,-69
1411802755297,-72
1411802755322,-72
1411802755663,-72
1411802755710,-72
1411802756060,-72
1411802756084,-72
1411802756519,-69
1411802756544,-69
1411802756715,-68
1411802756736,-68
1411802757422,-76
1411802757452,-76
1411802757825,-72
1411802757858,-72
1411802758670,-77
1411802758692,-77
1411802759650,-69
1411802759694,-69
1411802759909,-72
1411802759941,-72
1411802760253,-68
1411802760282,-68
1411802760594,-76
1411802760657,-76
1411802760961,-72
1411802760994,-72
1411802761312,-72
1411802761367,-72
1411802762004,-76
1411802762027,-76
1411802762478,-77
1411802762515,-77
1411802763072,-72
1411802763156,-72
1411802763437,-72
1411802763469,-72
1411802763854,-76
1411802763886,-76
1411802764288,-77
1411802764314,-77
1411802764864,-69
1411802764896,-69
1411802765287,-68
1411802765318,-68
1411802765587,-73
1411802765621,-73
1411802765999,-69
1411802766037,-69
1411802766623,-72
1411802766752,-72
1411802767419,-72
1411802767451,-72
1411802767727,-73
1411802767747,-73
1411802768062,-68
1411802768094,-68
1411802768550,-69
1411802768581,-69
1411802768999,-76
1411802769021,-76
1411802769100,-69
1411802769124,-69
1411802769487,-76
1411802769894,-72
1411802769920,-72
1411802770198,-75
1411802770228,-75
1411802770565,-68
1411802770597,-68
1411802770874,-76
1411802770913,-76
1411802771986,-75
1411802772009,-75
1411802772464,-75
1411802772487,-75
1411802772709,-77
1411802772733,-77
1411802773021,-69
1411802773056,-69
1411802774157,-72
1411802774191,-72
1411802775624,-77
1411802775650,-77
1411802775880,-69
1411802775903,-69
1411802777324,-68
1411802777344,-68
1411802777631,-72
1411802777651,-72
1411802777970,-72
1411802778000,-72
1411802778335,-72
1411802778383,-72
1411802779036,-69
1411802779060,-69
1411802780508,-72
1411802780529,-72
1411802781317,-72
1411802781338,-72
1411802781620,-75
1411802781653,-75
1411802782066,-72
1411802782087,-72
1411802782677,-75
1411802782717,-75
1411802782981,-71
1411802783003,-71
1411802783676,-69
1411802783694,-69
1411802784031,-68
1411802784051,-68
1411802784593,-72
1411802784619,-72
1411802784727,-72
1411802784759,-72
1411802785834,-68
1411802785856,-68
1411802786156,-69
1411802786178,-69
1411802786554,-75
1411802786588,-75
1411802787364,-72
1411802787383,-72
1411802787900,-72
1411802787919,-72
1411802788255,-77
1411802788275,-77
1411802788666,-73
1411802788739,-73
1411802789717,-77
1411802789755,-77
1411802790121,-69
1411802790144,-69
1411802791800,-73
1411802791839,-73
1411802792523,-75
1411802792571,-75
1411802792947,-75
1411802792967,-75
1411802793314,-68
1411802793471,-68
1411802793981,-68
1411802794005,-68
1411802794350,-76
1411802794373,-76
1411802794699,-68
1411802794722,-68
1411802795070,-76
1411802795090,-76
1411802795716,-75
1411802795753,-75
1411802796178,-76
1411802796197,-76
1411802796512,-76
1411802796540,-76
1411802797535,-73
1411802797560,-73
1411802799281,-69
1411802799305,-69
1411802799664,-72
1411802799709,-72
1411802800343,-76
1411802800377,-76
1411802800671,-72
1411802800825,-72
1411802801475,-76
1411802801507,-76
1411802801844,-76
1411802801883,-76
1411802802090,-73
1411802802181,-73
1411802802437,-69
1411802802471,-69
1411802803915,-75
1411802803942,-75
1411802804263,-72
1411802804297,-72
1411802804668,-69
1411802804702,-69
1411802804915,-73
1411802804937,-73
1411802805279,-69
1411802805321,-69
1411802805640,-73
1411802805674,-73
1411802806052,-77
1411802806080,-77
1411802806467,-69
1411802806491,-69
1411802806729,-72
1411802806754,-72
1411802807099,-70
1411802807132,-70
1411802807481,-69
1411802807505,-69
1411802808188,-73
1411802808219,-73
1411802808672,-76
1411802808693,-76
1411802809307,-76
1411802809342,-76
1411802809957,-76
1411802809979,-76
1411802810617,-69
1411802810646,-69
1411802811107,-72
1411802811130,-72
1411802811382,-77
1411802811415,-77
1411802812081,-73
1411802812103,-73
1411802812418,-73
1411802812443,-73
1411802812840,-69
1411802812872,-69
1411802813474,-72
1411802813505,-72
1411802813819,-74
1411802813851,-74
1411802814168,-70
1411802814237,-70
1411802814568,-69
1411802814602,-69
1411802814858,-75
1411802814889,-75
1411802815630,-67
1411802815655,-67
1411802815982,-71
1411802816018,-71
1411802816268,-71
1411802816297,-71
1411802816657,-75
1411802817050,-67
1411802817165,-67
1411802817750,-67
1411802817778,-67
1411802818411,-74
1411802818435,-74
1411802818753,-69
1411802818777,-69
1411802819463,-70
1411802819494,-70
1411802819839,-67
1411802820356,-77
1411802820378,-77
1411802820523,-71
1411802820545,-71
